workerID,name,DOB,phone #,location,bank #
1117823856,Patrick!,2/20/1999,828971602,The Big Apple,1712167173
2107806328,Jeff,8/11/1955,926601048,McMurdo Station,1898427950
1777351205,Jeff,5/23/1977,754058172,McMurdo Station,1358218265
1701770364,Jeff,2/20/1999,657754640,Seaford,288595452
1671383443,Jeff,5/5/1955,917745270,The Big Apple,232660578
198621449,Jeremy,5/23/1977,850173989,NYC,1975648216
1827870257,Jeff,5/23/1977,162091394,The Big Apple,1169758096
97375957,Jerry,6/19/1980,490768869,McMurdo Station,1064391529
1979644368,Jerry,6/19/1980,919244155,NYC,737595319
2056343773,Jeff,5/5/1955,1077514680,NYC,987969111
1227375695,Jeff,2/20/1999,863039450,Seaford,429291428
1559347991,Jerry,1/19/1999,258360547,NYC,1919535512
1415216561,Patrick!,6/11/1945,640394673,Seaford,294255132
637789451,Jeremy,1/19/1999,482599790,Seaford,876464595
1850831519,Jeremiah,5/5/1955,209787384,McMurdo Station,853155439
1919832346,Patrick!,8/11/1955,347807535,Seaford,134770336
1395344880,Jerry,6/11/1945,498132661,McMurdo Station,507526851
513204282,Jeff,8/11/1955,377588462,The Big Apple,419335180
1671888000,Jeremy,8/11/1955,890264212,The Big Apple,1064235945
260087838,Patrick!,6/11/1945,430492622,McMurdo Station,924220006
156779578,Jeremiah,5/23/1977,823936869,McMurdo Station,1726120641
1758551260,Jeremiah,5/5/1955,896412214,Seaford,1248334319
212892633,Jeremiah,5/23/1977,343383093,NYC,78542643
1040559952,Jeff,5/5/1955,169049784,Seaford,411433667
108422789,Patrick!,5/5/1955,476606712,McMurdo Station,972282093
1217955451,Jeremy,2/20/1999,913765442,NYC,701781197
2018043143,Joe,6/19/1980,447553413,The Big Apple,1650754255
1174830187,Jeremiah,6/11/1945,317847700,Seaford,1009334355
1682910730,Jeff,6/19/1980,1005636905,The Big Apple,1284302817
496664108,Jerry,6/19/1980,890132052,McMurdo Station,362605886
947402590,Jerry,6/19/1980,577724383,McMurdo Station,1938306291
356264571,Jeremy,5/23/1977,327849492,The Big Apple,1342135773
198147041,Jeremy,1/19/1999,371406738,NYC,371224094
1925567520,Jerry,6/11/1945,346621923,NYC,1440080273
2116250718,Jeremiah,2/20/1999,851820007,The Big Apple,1405056690
9474749,Jerry,6/11/1945,1033986799,The Big Apple,983821402
659049785,Jeremiah,1/19/1999,313430544,Seaford,1500030540
510511192,Jeremiah,5/23/1977,565993763,Seaford,1514971630
1521741684,Patrick!,2/20/1999,473084505,NYC,258453210
1212400035,Jeremiah,6/11/1945,955599480,The Big Apple,1350378916
244105520,Jerry,2/20/1999,678539362,NYC,1035431326
894215289,Jeff,8/11/1955,205121068,Seaford,1652321291
1046644841,Jeff,6/19/1980,247098074,The Big Apple,1941263389
841286132,Jeff,6/19/1980,649501143,The Big Apple,1889417148
1888772693,Patrick!,5/23/1977,983543510,Seaford,1650404948
454598837,Jeremiah,2/20/1999,403001546,NYC,1875046535
946225771,Joe,1/19/1999,662347017,Seaford,1990537319
710293519,Jerry,6/11/1945,1013439981,NYC,882152120
662588855,Patrick!,5/23/1977,958103579,Seaford,1409855578
888464873,Jeff,5/23/1977,916794267,McMurdo Station,632533990
2105964982,Joe,8/11/1955,588283581,Seaford,1444235086
1283092303,Jerry,2/20/1999,317686649,McMurdo Station,1512338247
1187082665,Jeff,6/19/1980,563821466,NYC,1504317966
1808752326,Jeff,5/23/1977,1016614040,The Big Apple,26625322
1779947999,Jeff,6/11/1945,676819069,NYC,2139648424
555522954,Joe,5/5/1955,827721325,Seaford,904874978
832552470,Patrick!,8/11/1955,465762253,The Big Apple,647318303
1473587750,Jeff,6/11/1945,676699851,The Big Apple,1484981258
551466685,Patrick!,5/23/1977,789749505,Seaford,636936246
61452468,Patrick!,1/19/1999,285016747,NYC,717182610
2100674683,Patrick!,1/19/1999,154842166,NYC,483965840
498245760,Patrick!,6/11/1945,568030715,The Big Apple,1825820882
625854964,Jerry,5/5/1955,882092704,The Big Apple,1237243773
346641058,Joe,6/19/1980,468457908,The Big Apple,358496600
1130218885,Joe,6/11/1945,951282722,NYC,219310300
1332805239,Jerry,2/20/1999,329074279,McMurdo Station,995729366
465501983,Jeremiah,5/23/1977,165646279,Seaford,2070681269
1007845096,Patrick!,5/5/1955,907495468,NYC,621889340
1236613703,Jeremiah,2/20/1999,519791913,NYC,654224180
1284695692,Jeremiah,1/19/1999,548156058,The Big Apple,211651220
1043634329,Patrick!,6/11/1945,261116531,Seaford,2042723291
2093855459,Joe,8/11/1955,583745317,Seaford,733251573
1141155607,Jeremy,5/5/1955,462880890,NYC,1519725796
1085410292,Joe,5/5/1955,182709310,The Big Apple,1174640741
42702569,Jeremy,6/11/1945,676386081,McMurdo Station,1431803617
1120677842,Jeremiah,8/11/1955,1089052817,The Big Apple,1318473777
1186348550,Jeremy,5/23/1977,217231527,NYC,9649619
141785221,Jeremiah,6/11/1945,155346517,McMurdo Station,730798304
1684860104,Jeremiah,5/5/1955,635157930,McMurdo Station,828112389
951328543,Jeff,5/23/1977,880142161,McMurdo Station,1430770819
311203579,Jeremy,6/19/1980,138741691,Seaford,687906089
256704458,Jeremy,6/11/1945,450897611,The Big Apple,2028734924
1750706639,Jeff,1/19/1999,624226276,Seaford,749229375
1125873852,Patrick!,2/20/1999,872648550,NYC,1379123431
1443550060,Jeremiah,1/19/1999,736394474,The Big Apple,246151947
1953337653,Joe,8/11/1955,722889473,McMurdo Station,1155441343
780592578,Joe,5/5/1955,455263812,Seaford,765795028
835169705,Joe,2/20/1999,893701518,The Big Apple,1754431218
1150878648,Jeremiah,2/20/1999,105204560,NYC,1911460993
323173236,Patrick!,5/23/1977,368399392,Seaford,351387735
645977715,Jerry,6/11/1945,270336992,Seaford,492530440
1636186257,Jerry,5/5/1955,162245248,Seaford,753169562
1661159459,Jeff,6/11/1945,294357471,Seaford,257583993
2142556892,Jeff,1/19/1999,936062402,NYC,1238272276
207166036,Jeremiah,5/5/1955,926784382,NYC,1272581360
51533460,Jerry,5/5/1955,738686306,The Big Apple,454370719
706725742,Jeremy,6/11/1945,703622117,Seaford,913095909
1146244354,Jeremiah,1/19/1999,226863793,The Big Apple,45303249
1545265565,Jeremiah,5/23/1977,911376917,McMurdo Station,1824864870
2134788640,Joe,5/5/1955,688889171,The Big Apple,2087633302
1657746706,Jeremiah,5/5/1955,721290803,Seaford,555120383
278791017,Jeremiah,6/11/1945,856065482,Seaford,1034225629
822099990,Joe,2/20/1999,925405471,McMurdo Station,330151189
2052762104,Jeff,5/23/1977,423120418,NYC,506742928
2077049113,Jeremiah,6/19/1980,601757936,McMurdo Station,1762038188
809643861,Jerry,5/23/1977,129353463,McMurdo Station,165107386
1443795329,Patrick!,5/23/1977,291014751,Seaford,1136843443
1723620951,Jeremiah,5/5/1955,197650974,NYC,2024869995
629271450,Jeff,6/19/1980,319593465,McMurdo Station,658393854
883495102,Jerry,6/19/1980,1004718180,NYC,738115441
1911847592,Jerry,8/11/1955,845609319,NYC,1186761295
1214909997,Jeff,5/23/1977,750600460,Seaford,1483674805
1742362063,Jeremy,6/11/1945,203339761,The Big Apple,1672833492
1579373152,Jerry,5/23/1977,292365737,NYC,611762064
652390654,Jeremy,8/11/1955,1034114226,The Big Apple,1184156864
75751048,Joe,2/20/1999,109802035,NYC,1152523064
297749204,Joe,6/11/1945,847391213,McMurdo Station,903137436
1739545839,Jeremiah,5/5/1955,634931011,Seaford,1123100098
2034324213,Jeff,6/19/1980,441995858,The Big Apple,1509315133
436504078,Patrick!,6/11/1945,274176404,Seaford,1844205350
313088510,Patrick!,6/19/1980,634917302,The Big Apple,1836026425
296577896,Joe,8/11/1955,1051476481,McMurdo Station,980197897
3554011,Jeff,1/19/1999,627044957,Seaford,1262745355
1428739751,Patrick!,2/20/1999,413681336,Seaford,1564595426
1085668566,Jerry,5/23/1977,162180283,NYC,1791458048
1199002243,Joe,1/19/1999,289141972,The Big Apple,873586586
2106414705,Patrick!,6/11/1945,978314147,Seaford,653173073
456851255,Joe,2/20/1999,147346831,The Big Apple,1308268648
371122865,Jerry,5/23/1977,519253501,NYC,825180123
923798853,Joe,8/11/1955,395214153,Seaford,1676812885
1583000843,Patrick!,6/11/1945,815715942,Seaford,1251076615
1540417417,Jeremy,6/19/1980,1076775469,NYC,2006448219
531373037,Jeff,5/5/1955,601924609,NYC,992286096
269369521,Jerry,5/23/1977,625738776,NYC,1830289887
2067684957,Jeff,6/19/1980,501772240,NYC,270869261
316745799,Jeff,6/11/1945,601019552,The Big Apple,834690986
340491978,Jeff,6/19/1980,870377626,The Big Apple,174785052
413534366,Jeff,2/20/1999,246849341,Seaford,2055896158
1227719655,Jerry,6/11/1945,1070782146,Seaford,1184197720
1116225829,Jerry,2/20/1999,583754374,McMurdo Station,587022301
1073954786,Jeff,6/19/1980,620043628,McMurdo Station,1053653561
141131684,Jeremy,8/11/1955,630789836,NYC,980171472
648511231,Jeremy,8/11/1955,292995491,The Big Apple,1148627527
1410322206,Jeremy,2/20/1999,388243214,McMurdo Station,1660526082
261838918,Jerry,5/23/1977,770994715,Seaford,823631103
1562154032,Jeremiah,1/19/1999,817796370,The Big Apple,988053768
1408097656,Jerry,8/11/1955,327076202,Seaford,1162104596
937665751,Jeff,6/19/1980,266657464,Seaford,1965835310
1446572855,Jerry,6/11/1945,626341965,NYC,1833191335
368041143,Joe,6/19/1980,435066843,The Big Apple,2073879367
2144181996,Patrick!,5/5/1955,622157647,McMurdo Station,1124600165
935118623,Patrick!,6/19/1980,146023487,NYC,1077887410
1818279294,Joe,2/20/1999,328211969,The Big Apple,426599274
767507720,Jeremiah,1/19/1999,200103115,The Big Apple,167148403
543900843,Jeremiah,2/20/1999,321650280,Seaford,608930306
864579480,Jeremiah,8/11/1955,369015613,McMurdo Station,1907819484
336105576,Patrick!,1/19/1999,521312250,NYC,175042440
11292345,Jeff,1/19/1999,493090467,The Big Apple,994768886
351254080,Jeremiah,1/19/1999,703204189,NYC,974893730
680613743,Patrick!,2/20/1999,850508941,The Big Apple,1190523239
1160680034,Jeff,2/20/1999,1049179867,Seaford,1237936484
1236901571,Jerry,6/19/1980,912584675,The Big Apple,322534966
2022352028,Jeremy,8/11/1955,167516091,The Big Apple,1991679966
89369670,Patrick!,1/19/1999,769989180,NYC,962466432
158566189,Patrick!,5/5/1955,421530215,McMurdo Station,841438412
151712298,Jeremy,2/20/1999,623103453,Seaford,969210540
429897186,Joe,6/19/1980,1055363072,The Big Apple,1482891335
122171700,Jerry,6/19/1980,943910028,The Big Apple,1906372469
353872317,Patrick!,6/19/1980,412228429,NYC,2065942103
876602324,Jeremiah,2/20/1999,716221572,Seaford,1837701283
331244494,Jerry,8/11/1955,834564612,McMurdo Station,1275546259
1895378402,Joe,5/5/1955,909800724,Seaford,1592160252
202705332,Joe,2/20/1999,937392808,The Big Apple,95154663
1260473724,Patrick!,8/11/1955,262512988,NYC,1260698511
81336003,Jerry,1/19/1999,947999239,The Big Apple,696059122
1308356054,Joe,5/23/1977,483298819,McMurdo Station,1945511198
680003190,Jerry,5/23/1977,542246683,Seaford,246669134
414125502,Jeff,8/11/1955,104202128,Seaford,1070363656
1420732271,Jerry,6/11/1945,1081174614,NYC,863924094
437498316,Jerry,5/5/1955,667430788,The Big Apple,60491711
1271276008,Joe,5/23/1977,329526660,Seaford,1981187853
178445650,Joe,8/11/1955,827894161,McMurdo Station,1332021858
1763840285,Patrick!,5/23/1977,879952188,The Big Apple,460407761
1559172416,Joe,5/23/1977,785889122,The Big Apple,1286624714
1192035530,Jeff,5/23/1977,787280802,NYC,1031518520
1893074262,Jeremy,5/23/1977,141840370,The Big Apple,2116933865
904838806,Jeremiah,1/19/1999,532539587,The Big Apple,91708338
717163017,Jeremy,6/19/1980,205512103,Seaford,373741565
926363311,Patrick!,5/23/1977,749465407,McMurdo Station,52580469
1707272387,Jerry,2/20/1999,1011839303,NYC,75780030
778337205,Jerry,2/20/1999,931199967,NYC,1411100903
1131850783,Jerry,6/19/1980,499668305,Seaford,1203534414
503409557,Patrick!,2/20/1999,954010129,McMurdo Station,1687376675
1857581826,Patrick!,5/23/1977,1075534242,Seaford,1279630409
993834374,Jeremy,6/11/1945,215101023,Seaford,2010531886
1760907133,Joe,6/11/1945,924612481,Seaford,1007993081
583256357,Joe,8/11/1955,930382895,NYC,95077527
342138263,Jeff,8/11/1955,1079058980,The Big Apple,6884953
1036735258,Joe,6/19/1980,139012966,McMurdo Station,177641798
600853025,Jeremiah,5/23/1977,378651689,The Big Apple,1644119079
498230664,Patrick!,6/11/1945,281741052,The Big Apple,1932331137
607936251,Jeremy,5/23/1977,472327634,Seaford,1480422624
258478314,Jerry,8/11/1955,322048123,Seaford,1101735464
1560812593,Jeff,2/20/1999,962143697,Seaford,190970940
1197871587,Joe,2/20/1999,618435909,The Big Apple,1097587309
1142584456,Patrick!,5/23/1977,299459807,Seaford,1105022020
210888934,Jeff,1/19/1999,1073563431,McMurdo Station,701895507
13416504,Jeff,8/11/1955,401279011,McMurdo Station,177195197
942826097,Jerry,6/11/1945,289151435,The Big Apple,1164704614
1616091534,Jeremy,6/19/1980,1093245775,Seaford,512833635
2107420953,Patrick!,1/19/1999,327663665,NYC,357151557
1034866061,Jeremiah,5/23/1977,839973360,McMurdo Station,1429224412
659449404,Jeremiah,6/19/1980,570641758,NYC,28104629
1351998851,Patrick!,1/19/1999,289075476,The Big Apple,2106975270
1129429754,Joe,2/20/1999,225124497,The Big Apple,382015237
1482168020,Jerry,5/5/1955,180146973,McMurdo Station,2078561442
1118756984,Jeremy,1/19/1999,500618104,Seaford,558204615
978447190,Jeff,2/20/1999,998032643,Seaford,1974599872
795794769,Jeremy,1/19/1999,791994864,McMurdo Station,2134365661
205704862,Jerry,1/19/1999,338749227,The Big Apple,1115976120
826572156,Jeff,2/20/1999,858640651,The Big Apple,1889445676
189281252,Patrick!,2/20/1999,795095913,McMurdo Station,366657156
66843331,Patrick!,8/11/1955,391569971,The Big Apple,223698470
1711836204,Jeff,6/19/1980,597029204,McMurdo Station,1510893266
532553054,Jeremy,2/20/1999,716706385,McMurdo Station,415676603
1229000068,Joe,6/19/1980,830417963,McMurdo Station,74496353
128284413,Jeff,6/11/1945,131772827,McMurdo Station,1131626811
635628113,Jeremiah,2/20/1999,783058150,Seaford,127876793
462876201,Jerry,2/20/1999,1029887318,NYC,693548756
2081815229,Joe,1/19/1999,817221998,NYC,151319291
155946105,Jeremy,2/20/1999,1010563239,Seaford,622005391
1157397109,Jerry,6/11/1945,930962636,McMurdo Station,1774375923
1387900861,Jeremy,5/23/1977,352091933,McMurdo Station,1194775742
237201943,Jerry,5/23/1977,243159873,NYC,1572148326
341791984,Jerry,6/11/1945,811082077,McMurdo Station,565141979
207005109,Joe,5/5/1955,741472709,The Big Apple,1604061712
1660820292,Jeff,2/20/1999,995478642,Seaford,946822702
1925390,Jeremy,5/23/1977,677405876,The Big Apple,346542465
119350876,Jeremiah,8/11/1955,335409479,NYC,787292272
1752251944,Joe,6/19/1980,1002528690,NYC,243995028
702220364,Patrick!,5/5/1955,122979073,NYC,883940841
624337955,Jeremy,1/19/1999,736971208,Seaford,1738926061
1775290024,Jeremiah,8/11/1955,995304416,Seaford,2085392810
1269473853,Jerry,6/19/1980,308468998,Seaford,1738784892
561482118,Patrick!,6/19/1980,587664812,The Big Apple,1467403392
1789988366,Patrick!,1/19/1999,942347212,The Big Apple,1356452777
1404663799,Jeff,6/11/1945,1053485451,McMurdo Station,1124313733
110851136,Jeremy,1/19/1999,723288185,McMurdo Station,1293724015
1315887898,Jeremy,2/20/1999,297697990,McMurdo Station,635840827
1667688462,Jeff,1/19/1999,1037830933,The Big Apple,1946678092
1098268558,Jerry,5/23/1977,834594496,NYC,887723081
664733691,Patrick!,5/23/1977,535191180,The Big Apple,1233140611
213818533,Patrick!,5/5/1955,136058893,NYC,729120529
1338520928,Jeff,6/11/1945,183518181,McMurdo Station,548566493
1992257887,Jeff,2/20/1999,567964791,McMurdo Station,2121059937
426363001,Jeff,2/20/1999,833129622,McMurdo Station,1366545576
1075081424,Jeremy,5/5/1955,990501873,Seaford,1006106578
440665038,Jerry,8/11/1955,856555197,McMurdo Station,54004818
2017012275,Jeff,6/11/1945,395579416,The Big Apple,747658058
639694822,Jeremy,5/23/1977,211095159,The Big Apple,1912426677
1537719438,Joe,6/19/1980,770938525,McMurdo Station,787824487
1715794782,Jerry,8/11/1955,187658545,McMurdo Station,45217956
1123746419,Joe,6/19/1980,697037348,The Big Apple,503417511
83577746,Jeremy,6/11/1945,513164638,NYC,1861107469
161341426,Jerry,5/5/1955,908233718,Seaford,171841842
1441351468,Jeremiah,5/5/1955,639291298,Seaford,314946699
2024006546,Jeremiah,5/5/1955,704431978,NYC,882840177
438830612,Jerry,5/23/1977,882691563,NYC,1344571629
356704938,Joe,6/11/1945,851502267,The Big Apple,873572751
2073162066,Jeremy,5/5/1955,629511156,Seaford,224922075
487950874,Patrick!,2/20/1999,163095899,McMurdo Station,1415792971
1135759755,Jeff,6/11/1945,489206764,The Big Apple,994243158
1539714588,Jerry,5/5/1955,289050287,McMurdo Station,775329148
90778627,Joe,2/20/1999,304189139,Seaford,340989563
1155653202,Jerry,6/11/1945,561719449,The Big Apple,1622045683
74497024,Joe,8/11/1955,734486461,Seaford,1325432721
1682607899,Patrick!,8/11/1955,207586290,The Big Apple,322648661
1094209975,Joe,1/19/1999,220665246,The Big Apple,978212349
28110218,Joe,2/20/1999,749812117,Seaford,1854617557
736942055,Jeff,2/20/1999,305513273,Seaford,1137994084
731011398,Jeremy,5/5/1955,1089427818,The Big Apple,2143444919
527287936,Jerry,6/11/1945,144159472,McMurdo Station,956263135
787017219,Patrick!,5/23/1977,358229835,McMurdo Station,282485945
1974280901,Joe,5/5/1955,706025566,NYC,1681189327
1963206141,Jerry,5/23/1977,178714209,The Big Apple,662037895
1345250428,Jeremiah,5/5/1955,487289290,Seaford,174850397
1107187581,Jerry,5/23/1977,607812144,Seaford,324298653
2072736747,Patrick!,5/23/1977,106410878,McMurdo Station,1870252931
2010269953,Jeremiah,8/11/1955,161535785,McMurdo Station,504303627
2044656995,Jeff,6/11/1945,285205343,The Big Apple,557893105
1539881565,Patrick!,6/19/1980,970864411,McMurdo Station,919722142
400840032,Jeremiah,2/20/1999,952975098,The Big Apple,710428128
592884903,Jeff,6/11/1945,857555836,The Big Apple,687617077
348365632,Joe,5/5/1955,905731755,NYC,234293609
1190240123,Joe,2/20/1999,726965609,Seaford,663860751
1368377565,Jerry,5/5/1955,335078109,The Big Apple,1702645673
1926670265,Joe,1/19/1999,372362130,McMurdo Station,1873126913
880773693,Jeff,8/11/1955,104157715,Seaford,951209122
1908234886,Jeremiah,5/5/1955,819206490,NYC,1201864364
584719089,Jerry,5/5/1955,906825151,Seaford,245117511
1383931625,Jeff,6/19/1980,426725983,Seaford,1263528692
1897952663,Jeff,8/11/1955,865483498,The Big Apple,1774751206
1995594004,Patrick!,6/19/1980,1063115110,NYC,559971561
507217477,Jeremiah,2/20/1999,358939561,McMurdo Station,1294321590
2064688115,Patrick!,2/20/1999,630408257,The Big Apple,574051011
1133625776,Joe,2/20/1999,481653885,Seaford,284938720
1195513930,Jeremy,1/19/1999,734018521,Seaford,2121839971
1098352890,Jeff,6/11/1945,254919686,McMurdo Station,502361360
794342478,Jeremiah,5/5/1955,380822542,The Big Apple,1004615702
1133264195,Joe,6/11/1945,337880431,Seaford,454623800
463702821,Jeff,6/11/1945,1076981464,NYC,1518930552
1446571566,Jeremiah,2/20/1999,810297123,The Big Apple,1742558132
250648974,Jeremy,1/19/1999,205340849,NYC,1356942177
1488266162,Joe,1/19/1999,947879821,NYC,1855445967
335633250,Jeremiah,5/5/1955,600984562,The Big Apple,213272306
1414376862,Jerry,2/20/1999,794833078,McMurdo Station,1987345171
1510550873,Joe,5/23/1977,203274145,McMurdo Station,982870514
547957371,Jeremy,1/19/1999,540951445,McMurdo Station,1939424920
1494945552,Jeff,8/11/1955,678122996,McMurdo Station,987619806
1568007013,Jeremy,6/19/1980,960615799,Seaford,1785675031
1039704835,Patrick!,5/5/1955,313332438,Seaford,901817098
491631561,Jeff,5/5/1955,610494088,McMurdo Station,1843204369
52346032,Jeff,5/5/1955,832007997,The Big Apple,236875131
124469731,Patrick!,8/11/1955,222233604,NYC,1318057776
51318985,Joe,6/19/1980,375836176,Seaford,93728034
2031179815,Jerry,1/19/1999,272533048,The Big Apple,362654046
1894881286,Patrick!,1/19/1999,606264352,Seaford,1621803854
712671161,Jeremy,2/20/1999,605380520,McMurdo Station,280820220
43520679,Patrick!,2/20/1999,951363799,NYC,768552271
1793464655,Jeff,6/19/1980,927609414,McMurdo Station,776998400
418922879,Jeff,8/11/1955,388782781,NYC,390242131
1608410096,Joe,8/11/1955,1099953285,Seaford,1675725201
1809678550,Patrick!,5/5/1955,587885761,Seaford,905073343
215134240,Jeff,8/11/1955,1037831543,McMurdo Station,430952502
672424510,Joe,8/11/1955,546100122,NYC,1046772813
321139257,Jeremiah,2/20/1999,866373906,The Big Apple,833771626
1845810150,Patrick!,5/5/1955,366482583,Seaford,1545758819
1797097391,Jeff,1/19/1999,1088582414,The Big Apple,1306698224
622575301,Jeff,5/23/1977,1057991054,NYC,2004329278
928733519,Jerry,8/11/1955,979250864,Seaford,2022606573
1918922867,Jerry,1/19/1999,1055814973,Seaford,1924734631
2120947572,Joe,5/5/1955,147300146,Seaford,2088536428
921012796,Jeff,1/19/1999,799036525,McMurdo Station,2045411315
130966904,Jeremiah,5/23/1977,963585626,The Big Apple,402444693
552055943,Patrick!,6/11/1945,419893902,NYC,1673883484
1238527653,Jeremy,5/5/1955,280234388,The Big Apple,761623664
1942840417,Jeremiah,5/5/1955,988407278,Seaford,1320185015
312564011,Jeff,8/11/1955,1001860236,Seaford,1314207681
1520189580,Patrick!,6/19/1980,529272057,The Big Apple,207166903
168157857,Jeremy,8/11/1955,123981039,McMurdo Station,2108851490
802688013,Joe,5/23/1977,792779885,McMurdo Station,852182824
974237132,Joe,1/19/1999,454934332,McMurdo Station,379716888
